사고다발지FID,사고다발지ID,법정동코드,지점코드,시도시군구명,지점명,발생건수,사상자수,사망자수,중상자수,경상자수,부상신고자수,경도,위도,다발지역폴리곤
6790539,2022051,4213010700,42130002,강원도 원주시2,강원도 원주시 단구동(늘품사거리 부근),3,6,0,4,2,0,127.9538864,37.3280086,"{""type"":""Polygon"",""coordinates"":[[[127.95478469,37.3280086],[127.95476743,37.32786924],[127.95471631,37.32773524],[127.9546333,37.32761175],[127.95452158,37.3275035],[127.95438545,37.32741466],[127.95423014,37.32734865],[127.95406163,37.327308],[127.95388637,37.32729428],[127.95371112,37.327308],[127.9535426,37.32734865],[127.9533873,37.32741466],[127.95325117,37.3275035],[127.95313945,37.32761175],[127.95305644,37.32773524],[127.95300532,37.32786924],[127.95298806,37.3280086],[127.95300532,37.32814796],[127.95305644,37.32828196],[127.95313945,37.32840545],[127.95325117,37.3285137],[127.9533873,37.32860253],[127.9535426,37.32866854],[127.95371112,37.32870919],[127.95388637,37.32872292],[127.95406163,37.32870919],[127.95423014,37.32866854],[127.95438545,37.32860253],[127.95452158,37.3285137],[127.9546333,37.32840545],[127.95471631,37.32828196],[127.95476743,37.32814796],[127.95478469,37.3280086]]]}"
6792451,2022051,4213011200,42130003,강원도 원주시3,강원도 원주시 태장동(북원교 부근),3,5,0,3,2,0,127.9458333,37.37869688,"{""type"":""Polygon"",""coordinates"":[[[127.94673157,37.37869688],[127.94671431,37.37855761],[127.94666319,37.3784237],[127.94658018,37.37830029],[127.94646846,37.37819212],[127.94633234,37.37810334],[127.94617703,37.37803737],[127.94600851,37.37799675],[127.94583326,37.37798304],[127.94565801,37.37799675],[127.94548949,37.37803737],[127.94533418,37.37810334],[127.94519805,37.37819212],[127.94508634,37.37830029],[127.94500332,37.3784237],[127.9449522,37.37855761],[127.94493494,37.37869688],[127.9449522,37.37883614],[127.94500332,37.37897005],[127.94508634,37.37909346],[127.94519805,37.37920164],[127.94533418,37.37929041],[127.94548949,37.37935637],[127.94565801,37.379397],[127.94583326,37.37941071],[127.94600851,37.379397],[127.94617703,37.37935637],[127.94633234,37.37929041],[127.94646846,37.37920164],[127.94658018,37.37909346],[127.94666319,37.37897005],[127.94671431,37.37883614],[127.94673157,37.37869688]]]}"
6789511,2022051,4213011000,42130004,강원도 원주시4,강원도 원주시 단계동(원주농협본점 부근),3,3,0,3,0,0,127.9307446,37.34738474,"{""type"":""Polygon"",""coordinates"":[[[127.93164296,37.34738474],[127.9316257,37.34724542],[127.93157458,37.34711145],[127.93149156,37.34698799],[127.93137985,37.34687977],[127.93124372,37.34679096],[127.93108841,37.34672496],[127.93091989,37.34668433],[127.93074464,37.3466706],[127.93056939,37.34668433],[127.93040087,37.34672496],[127.93024556,37.34679096],[127.93010944,37.34687977],[127.92999772,37.34698799],[127.92991471,37.34711145],[127.92986359,37.34724542],[127.92984633,37.34738474],[127.92986359,37.34752406],[127.92991471,37.34765803],[127.92999772,37.34778149],[127.93010944,37.34788971],[127.93024556,37.34797852],[127.93040087,37.34804452],[127.93056939,37.34808515],[127.93074464,37.34809887],[127.93091989,37.34808515],[127.93108841,37.34804452],[127.93124372,37.34797852],[127.93137985,37.34788971],[127.93149156,37.34778149],[127.93157458,37.34765803],[127.9316257,37.34752406],[127.93164296,37.34738474]]]}"
6792433,2022051,4213011000,42130005,강원도 원주시5,강원도 원주시 단계동(미스터힐링원주점 부근),3,3,0,3,0,0,127.9311859,37.34558037,"{""type"":""Polygon"",""coordinates"":[[[127.93208426,37.34558037],[127.932067,37.34544104],[127.93201588,37.34530707],[127.93193286,37.34518361],[127.93182115,37.34507539],[127.93168502,37.34498657],[127.93152971,37.34492058],[127.93136119,37.34487994],[127.93118594,37.34486621],[127.93101069,37.34487994],[127.93084217,37.34492058],[127.93068686,37.34498657],[127.93055074,37.34507539],[127.93043902,37.34518361],[127.93035601,37.34530707],[127.93030489,37.34544104],[127.93028763,37.34558037],[127.93030489,37.34571969],[127.93035601,37.34585366],[127.93043902,37.34597713],[127.93055074,37.34608535],[127.93068686,37.34617416],[127.93084217,37.34624016],[127.93101069,37.3462808],[127.93118594,37.34629452],[127.93136119,37.3462808],[127.93152971,37.34624016],[127.93168502,37.34617416],[127.93182115,37.34608535],[127.93193286,37.34597713],[127.93201588,37.34585366],[127.932067,37.34571969],[127.93208426,37.34558037]]]}"
6789486,2022051,4221010600,42210001,강원도 속초시1,강원도 속초시 교동(동현철물 부근),3,6,0,4,2,0,128.5751872,38.19373575,"{""type"":""Polygon"",""coordinates"":[[[128.57608557,38.19373575],[128.5760683,38.19359801],[128.57601719,38.19346557],[128.57593417,38.19334351],[128.57582245,38.19323652],[128.57568633,38.19314872],[128.57553102,38.19308348],[128.5753625,38.1930433],[128.57518725,38.19302974],[128.575012,38.1930433],[128.57484348,38.19308348],[128.57468817,38.19314872],[128.57455205,38.19323652],[128.57444033,38.19334351],[128.57435731,38.19346557],[128.5743062,38.19359801],[128.57428893,38.19373575],[128.5743062,38.19387348],[128.57435731,38.19400593],[128.57444033,38.19412798],[128.57455205,38.19423497],[128.57468817,38.19432277],[128.57484348,38.19438801],[128.575012,38.19442819],[128.57518725,38.19444175],[128.5753625,38.19442819],[128.57553102,38.19438801],[128.57568633,38.19432277],[128.57582245,38.19423497],[128.57593417,38.19412798],[128.57601719,38.19400593],[128.5760683,38.19387348],[128.57608557,38.19373575]]]}"
6789525,2022051,4311112400,43111001,충청북도 청주시 상당구1,충청북도 청주시 상당구 용암동(용암1교 부근),3,4,0,3,1,0,127.5057146,36.61745704,"{""type"":""Polygon"",""coordinates"":[[[127.50661293,36.61745704],[127.50659567,36.61731637],[127.50654455,36.61718111],[127.50646154,36.61705646],[127.50634982,36.6169472],[127.50621369,36.61685753],[127.50605839,36.6167909],[127.50588987,36.61674987],[127.50571462,36.61673601],[127.50553936,36.61674987],[127.50537085,36.6167909],[127.50521554,36.61685753],[127.50507941,36.6169472],[127.50496769,36.61705646],[127.50488468,36.61718111],[127.50483356,36.61731637],[127.5048163,36.61745704],[127.50483356,36.6175977],[127.50488468,36.61773296],[127.50496769,36.61785761],[127.50507941,36.61796687],[127.50521554,36.61805654],[127.50537085,36.61812317],[127.50553936,36.6181642],[127.50571462,36.61817805],[127.50588987,36.6181642],[127.50605839,36.61812317],[127.50621369,36.61805654],[127.50634982,36.61796687],[127.50646154,36.61785761],[127.50654455,36.61773296],[127.50659567,36.6175977],[127.50661293,36.61745704]]]}"
6789440,2022051,4311210400,43112001,충청북도 청주시 서원구1,충청북도 청주시 서원구 산남동(산남사거리 부근),4,10,0,7,3,0,127.4710474,36.61547035,"{""type"":""Polygon"",""coordinates"":[[[127.47194574,36.61547035],[127.47192848,36.61532969],[127.47187736,36.61519442],[127.47179435,36.61506976],[127.47168263,36.6149605],[127.47154651,36.61487083],[127.4713912,36.6148042],[127.47122268,36.61476317],[127.47104743,36.61474931],[127.47087218,36.61476317],[127.47070366,36.6148042],[127.47054835,36.61487083],[127.47041222,36.6149605],[127.47030051,36.61506976],[127.47021749,36.61519442],[127.47016637,36.61532969],[127.47014911,36.61547035],[127.47016637,36.61561102],[127.47021749,36.61574628],[127.47030051,36.61587094],[127.47041222,36.6159802],[127.47054835,36.61606987],[127.47070366,36.6161365],[127.47087218,36.61617753],[127.47104743,36.61619139],[127.47122268,36.61617753],[127.4713912,36.6161365],[127.47154651,36.61606987],[127.47168263,36.6159802],[127.47179435,36.61587094],[127.47187736,36.61574628],[127.47192848,36.61561102],[127.47194574,36.61547035]]]}"
6789590,2022051,4311311400,43113001,충청북도 청주시 흥덕구1,충청북도 청주시 흥덕구 복대동(기상대사거리 부근),3,7,0,5,2,0,127.4410595,36.63871798,"{""type"":""Polygon"",""coordinates"":[[[127.44195783,36.63871798],[127.44194057,36.63857736],[127.44188945,36.63844213],[127.44180644,36.63831751],[127.44169472,36.63820828],[127.44155859,36.63811864],[127.44140329,36.63805203],[127.44123477,36.63801101],[127.44105952,36.63799716],[127.44088426,36.63801101],[127.44071575,36.63805203],[127.44056044,36.63811864],[127.44042431,36.63820828],[127.44031259,36.63831751],[127.44022958,36.63844213],[127.44017846,36.63857736],[127.4401612,36.63871798],[127.44017846,36.63885861],[127.44022958,36.63899383],[127.44031259,36.63911845],[127.44042431,36.63922768],[127.44056044,36.63931732],[127.44071575,36.63938393],[127.44088426,36.63942495],[127.44105952,36.6394388],[127.44123477,36.63942495],[127.44140329,36.63938393],[127.44155859,36.63931732],[127.44169472,36.63922768],[127.44180644,36.63911845],[127.44188945,36.63899383],[127.44194057,36.63885861],[127.44195783,36.63871798]]]}"
6792422,2022051,4311311400,43113002,충청북도 청주시 흥덕구2,충청북도 청주시 흥덕구 복대동(우리은행서청주지점 부근),3,5,0,5,0,0,127.4618642,36.64233245,"{""type"":""Polygon"",""coordinates"":[[[127.46276252,36.64233245],[127.46274526,36.64219183],[127.46269414,36.64205661],[127.46261113,36.641932],[127.46249941,36.64182277],[127.46236328,36.64173313],[127.46220798,36.64166652],[127.46203946,36.64162551],[127.46186421,36.64161166],[127.46168895,36.64162551],[127.46152043,36.64166652],[127.46136513,36.64173313],[127.461229,36.64182277],[127.46111728,36.641932],[127.46103427,36.64205661],[127.46098315,36.64219183],[127.46096589,36.64233245],[127.46098315,36.64247307],[127.46103427,36.64260828],[127.46111728,36.6427329],[127.461229,36.64284212],[127.46136513,36.64293176],[127.46152043,36.64299837],[127.46168895,36.64303938],[127.46186421,36.64305323],[127.46203946,36.64303938],[127.46220798,36.64299837],[127.46236328,36.64293176],[127.46249941,36.64284212],[127.46261113,36.6427329],[127.46269414,36.64260828],[127.46274526,36.64247307],[127.46276252,36.64233245]]]}"
6792349,2022051,4311311500,43113003,충청북도 청주시 흥덕구3,충청북도 청주시 흥덕구 봉명동(봉명1동사거리 부근),3,6,0,4,2,0,127.4602994,36.63962744,"{""type"":""Polygon"",""coordinates"":[[[127.46119776,36.63962744],[127.4611805,36.63948682],[127.46112938,36.6393516],[127.46104636,36.63922698],[127.46093465,36.63911775],[127.46079852,36.63902811],[127.46064321,36.6389615],[127.46047469,36.63892048],[127.46029944,36.63890663],[127.46012419,36.63892048],[127.45995567,36.6389615],[127.45980036,36.63902811],[127.45966424,36.63911775],[127.45955252,36.63922698],[127.45946951,36.6393516],[127.45941839,36.63948682],[127.45940113,36.63962744],[127.45941839,36.63976807],[127.45946951,36.63990329],[127.45955252,36.64002791],[127.45966424,36.64013713],[127.45980036,36.64022678],[127.45995567,36.64029339],[127.46012419,36.6403344],[127.46029944,36.64034825],[127.46047469,36.6403344],[127.46064321,36.64029339],[127.46079852,36.64022678],[127.46093465,36.64013713],[127.46104636,36.64002791],[127.46112938,36.63990329],[127.4611805,36.63976807],[127.46119776,36.63962744]]]}"
6789532,2022051,4311311400,43113004,충청북도 청주시 흥덕구4,충청북도 청주시 흥덕구 복대동(복대가경시장사거리 부근),3,9,0,3,6,0,127.4403958,36.62898147,"{""type"":""Polygon"",""coordinates"":[[[127.44129415,36.62898147],[127.44127689,36.62884082],[127.44122577,36.62870559],[127.44114276,36.62858095],[127.44103104,36.6284717],[127.44089492,36.62838205],[127.44073961,36.62831543],[127.44057109,36.6282744],[127.44039584,36.62826055],[127.44022059,36.6282744],[127.44005207,36.62831543],[127.43989676,36.62838205],[127.43976063,36.6284717],[127.43964892,36.62858095],[127.4395659,36.62870559],[127.43951478,36.62884082],[127.43949752,36.62898147],[127.43951478,36.62912211],[127.4395659,36.62925735],[127.43964892,36.62938198],[127.43976063,36.62949123],[127.43989676,36.62958088],[127.44005207,36.6296475],[127.44022059,36.62968852],[127.44039584,36.62970238],[127.44057109,36.62968852],[127.44073961,36.6296475],[127.44089492,36.62958088],[127.44103104,36.62949123],[127.44114276,36.62938198],[127.44122577,36.62925735],[127.44127689,36.62912211],[127.44129415,36.62898147]]]}"
6792335,2022051,4311410200,43114001,충청북도 청주시 청원구1,충청북도 청주시 청원구 내덕동(사천교 부근),3,7,0,5,2,0,127.4866951,36.6645146,"{""type"":""Polygon"",""coordinates"":[[[127.4875934,36.6645146],[127.48757614,36.66437402],[127.48752502,36.66423885],[127.487442,36.66411427],[127.48733029,36.66400507],[127.48719416,36.66391546],[127.48703885,36.66384887],[127.48687033,36.66380786],[127.48669508,36.66379402],[127.48651983,36.66380786],[127.48635131,36.66384887],[127.486196,36.66391546],[127.48605988,36.66400507],[127.48594816,36.66411427],[127.48586515,36.66423885],[127.48581403,36.66437402],[127.48579677,36.6645146],[127.48581403,36.66465518],[127.48586515,36.66479035],[127.48594816,36.66491493],[127.48605988,36.66502413],[127.486196,36.66511374],[127.48635131,36.66518033],[127.48651983,36.66522133],[127.48669508,36.66523518],[127.48687033,36.66522133],[127.48703885,36.66518033],[127.48719416,36.66511374],[127.48733029,36.66502413],[127.487442,36.66491493],[127.48752502,36.66479035],[127.48757614,36.66465518],[127.4875934,36.6645146]]]}"
6792344,2022051,4311410400,43114002,충청북도 청주시 청원구2,충청북도 청주시 청원구 사천동(율량교차로 부근),3,6,0,4,2,0,127.4835597,36.67461093,"{""type"":""Polygon"",""coordinates"":[[[127.48445805,36.67461093],[127.48444079,36.67447037],[127.48438967,36.67433522],[127.48430665,36.67421065],[127.48419494,36.67410147],[127.48405881,36.67401187],[127.4839035,36.67394529],[127.48373498,36.67390429],[127.48355973,36.67389045],[127.48338448,36.67390429],[127.48321596,36.67394529],[127.48306065,36.67401187],[127.48292453,36.67410147],[127.48281281,36.67421065],[127.4827298,36.67433522],[127.48267868,36.67447037],[127.48266142,36.67461093],[127.48267868,36.67475149],[127.4827298,36.67488665],[127.48281281,36.67501121],[127.48292453,36.67512039],[127.48306065,36.67520999],[127.48321596,36.67527657],[127.48338448,36.67531757],[127.48355973,36.67533142],[127.48373498,36.67531757],[127.4839035,36.67527657],[127.48405881,36.67520999],[127.48419494,36.67512039],[127.48430665,36.67501121],[127.48438967,36.67488665],[127.48444079,36.67475149],[127.48445805,36.67461093]]]}"
6790532,2022051,4413111800,44131001,충청남도 천안시 동남구1,충청남도 천안시 동남구 신부동(방죽안오거리 부근),3,3,0,3,0,0,127.1520915,36.81852046,"{""type"":""Polygon"",""coordinates"":[[[127.15298979,36.81852046],[127.15297253,36.81838016],[127.15292141,36.81824526],[127.15283839,36.81812093],[127.15272668,36.81801195],[127.15259055,36.81792252],[127.15243524,36.81785606],[127.15226672,36.81781514],[127.15209147,36.81780132],[127.15191622,36.81781514],[127.1517477,36.81785606],[127.15159239,36.81792252],[127.15145627,36.81801195],[127.15134455,36.81812093],[127.15126154,36.81824526],[127.15121042,36.81838016],[127.15119316,36.81852046],[127.15121042,36.81866076],[127.15126154,36.81879566],[127.15134455,36.81891999],[127.15145627,36.81902896],[127.15159239,36.8191184],[127.1517477,36.81918485],[127.15191622,36.81922577],[127.15209147,36.81923959],[127.15226672,36.81922577],[127.15243524,36.81918485],[127.15259055,36.8191184],[127.15272668,36.81902896],[127.15283839,36.81891999],[127.15292141,36.81879566],[127.15297253,36.81866076],[127.15298979,36.81852046]]]}"
6789448,2022051,4413310100,44133001,충청남도 천안시 서북구1,충청남도 천안시 서북구 와촌동(제2봉명교 부근),4,6,0,4,2,0,127.1434012,36.80659536,"{""type"":""Polygon"",""coordinates"":[[[127.14429949,36.80659536],[127.14428223,36.80645504],[127.14423111,36.80632011],[127.14414809,36.80619577],[127.14403638,36.80608677],[127.14390025,36.80599732],[127.14374494,36.80593086],[127.14357642,36.80588993],[127.14340117,36.80587611],[127.14322592,36.80588993],[127.1430574,36.80593086],[127.14290209,36.80599732],[127.14276597,36.80608677],[127.14265425,36.80619577],[127.14257124,36.80632011],[127.14252012,36.80645504],[127.14250286,36.80659536],[127.14252012,36.80673568],[127.14257124,36.8068706],[127.14265425,36.80699495],[127.14276597,36.80710394],[127.14290209,36.80719339],[127.1430574,36.80725985],[127.14322592,36.80730078],[127.14340117,36.8073146],[127.14357642,36.80730078],[127.14374494,36.80725985],[127.14390025,36.80719339],[127.14403638,36.80710394],[127.14414809,36.80699495],[127.14423111,36.8068706],[127.14428223,36.80673568],[127.14429949,36.80659536]]]}"
6789446,2022051,4413310200,44133002,충청남도 천안시 서북구2,충청남도 천안시 서북구 성정동(주공6단지아파트303동 부근),4,6,0,4,2,0,127.1366016,36.82207999,"{""type"":""Polygon"",""coordinates"":[[[127.13749995,36.82207999],[127.13748269,36.8219397],[127.13743157,36.8218048],[127.13734856,36.82168048],[127.13723684,36.82157151],[127.13710071,36.82148208],[127.1369454,36.82141563],[127.13677689,36.8213747],[127.13660163,36.82136089],[127.13642638,36.8213747],[127.13625786,36.82141563],[127.13610256,36.82148208],[127.13596643,36.82157151],[127.13585471,36.82168048],[127.1357717,36.8218048],[127.13572058,36.8219397],[127.13570332,36.82207999],[127.13572058,36.82222028],[127.1357717,36.82235518],[127.13585471,36.8224795],[127.13596643,36.82258847],[127.13610256,36.8226779],[127.13625786,36.82274435],[127.13642638,36.82278527],[127.13660163,36.82279909],[127.13677689,36.82278527],[127.1369454,36.82274435],[127.13710071,36.8226779],[127.13723684,36.82258847],[127.13734856,36.8224795],[127.13743157,36.82235518],[127.13748269,36.82222028],[127.13749995,36.82207999]]]}"
6789550,2022051,4413310200,44133003,충청남도 천안시 서북구3,충청남도 천안시 서북구 성정동(구상골사거리 부근),3,4,1,3,0,0,127.13572,36.81883202,"{""type"":""Polygon"",""coordinates"":[[[127.13661832,36.81883202],[127.13660105,36.81869172],[127.13654994,36.81855682],[127.13646692,36.81843249],[127.13635521,36.81832352],[127.13621908,36.81823408],[127.13606377,36.81816763],[127.13589525,36.8181267],[127.13572,36.81811288],[127.13554475,36.8181267],[127.13537623,36.81816763],[127.13522092,36.81823408],[127.1350848,36.81832352],[127.13497308,36.81843249],[127.13489007,36.81855682],[127.13483895,36.81869172],[127.13482168,36.81883202],[127.13483895,36.81897232],[127.13489007,36.81910722],[127.13497308,36.81923155],[127.1350848,36.81934052],[127.13522092,36.81942996],[127.13537623,36.81949641],[127.13554475,36.81953733],[127.13572,36.81955115],[127.13589525,36.81953733],[127.13606377,36.81949641],[127.13621908,36.81942996],[127.13635521,36.81934052],[127.13646692,36.81923155],[127.13654994,36.81910722],[127.13660105,36.81897232],[127.13661832,36.81883202]]]}"
6792411,2022051,4413310800,44133004,충청남도 천안시 서북구4,충청남도 천안시 서북구 불당동(쌍용3동사무소사거리 부근),3,5,0,4,1,0,127.1138048,36.80668323,"{""type"":""Polygon"",""coordinates"":[[[127.11470311,36.80668323],[127.11468585,36.80654291],[127.11463473,36.80640798],[127.11455172,36.80628363],[127.11444,36.80617464],[127.11430388,36.80608519],[127.11414857,36.80601873],[127.11398005,36.8059778],[127.1138048,36.80596398],[127.11362955,36.8059778],[127.11346103,36.80601873],[127.11330572,36.80608519],[127.11316959,36.80617464],[127.11305788,36.80628363],[127.11297486,36.80640798],[127.11292374,36.80654291],[127.11290648,36.80668323],[127.11292374,36.80682354],[127.11297486,36.80695847],[127.11305788,36.80708282],[127.11316959,36.80719181],[127.11330572,36.80728125],[127.11346103,36.80734772],[127.11362955,36.80738865],[127.1138048,36.80740247],[127.11398005,36.80738865],[127.11414857,36.80734772],[127.11430388,36.80728125],[127.11444,36.80719181],[127.11455172,36.80708282],[127.11463473,36.80695847],[127.11468585,36.80682354],[127.11470311,36.80668323]]]}"
6789542,2022051,4413310400,44133005,충청남도 천안시 서북구5,충청남도 천안시 서북구 두정동(서부대로사거리 부근),3,5,0,3,2,0,127.1327678,36.82657554,"{""type"":""Polygon"",""coordinates"":[[[127.1336661,36.82657554],[127.13364884,36.82643525],[127.13359772,36.82630036],[127.13351471,36.82617605],[127.13340299,36.82606708],[127.13326686,36.82597766],[127.13311156,36.82591121],[127.13294304,36.82587029],[127.13276779,36.82585647],[127.13259253,36.82587029],[127.13242402,36.82591121],[127.13226871,36.82597766],[127.13213258,36.82606708],[127.13202086,36.82617605],[127.13193785,36.82630036],[127.13188673,36.82643525],[127.13186947,36.82657554],[127.13188673,36.82671582],[127.13193785,36.82685071],[127.13202086,36.82697502],[127.13213258,36.82708399],[127.13226871,36.82717341],[127.13242402,36.82723986],[127.13259253,36.82728078],[127.13276779,36.82729459],[127.13294304,36.82728078],[127.13311156,36.82723986],[127.13326686,36.82717341],[127.13340299,36.82708399],[127.13351471,36.82697502],[127.13359772,36.82685071],[127.13364884,36.82671582],[127.1336661,36.82657554]]]}"
6789495,2022051,4413310300,44133006,충청남도 천안시 서북구6,충청남도 천안시 서북구 백석동(운동장사거리 부근),3,4,0,3,1,0,127.111705,36.82290276,"{""type"":""Polygon"",""coordinates"":[[[127.11260329,36.82290276],[127.11258603,36.82276248],[127.11253491,36.82262758],[127.1124519,36.82250326],[127.11234018,36.82239429],[127.11220406,36.82230486],[127.11204875,36.8222384],[127.11188023,36.82219748],[127.11170498,36.82218367],[127.11152973,36.82219748],[127.11136121,36.8222384],[127.1112059,36.82230486],[127.11106977,36.82239429],[127.11095806,36.82250326],[127.11087504,36.82262758],[127.11082392,36.82276248],[127.11080666,36.82290276],[127.11082392,36.82304305],[127.11087504,36.82317795],[127.11095806,36.82330227],[127.11106977,36.82341124],[127.1112059,36.82350067],[127.11136121,36.82356712],[127.11152973,36.82360804],[127.11170498,36.82362185],[127.11188023,36.82360804],[127.11204875,36.82356712],[127.11220406,36.82350067],[127.11234018,36.82341124],[127.1124519,36.82330227],[127.11253491,36.82317795],[127.11258603,36.82304305],[127.11260329,36.82290276]]]}"
6792385,2022051,4413310400,44133007,충청남도 천안시 서북구7,충청남도 천안시 서북구 두정동(대전지방고용노동청천 부근),3,4,0,3,1,0,127.1336322,36.83342933,"{""type"":""Polygon"",""coordinates"":[[[127.1345305,36.83342933],[127.13451324,36.83328906],[127.13446212,36.83315418],[127.13437911,36.83302987],[127.13426739,36.83292092],[127.13413126,36.8328315],[127.13397596,36.83276506],[127.13380744,36.83272414],[127.13363219,36.83271033],[127.13345693,36.83272414],[127.13328842,36.83276506],[127.13313311,36.8328315],[127.13299698,36.83292092],[127.13288527,36.83302987],[127.13280225,36.83315418],[127.13275113,36.83328906],[127.13273387,36.83342933],[127.13275113,36.83356959],[127.13280225,36.83370447],[127.13288527,36.83382878],[127.13299698,36.83393773],[127.13313311,36.83402715],[127.13328842,36.83409359],[127.13345693,36.8341345],[127.13363219,36.83414832],[127.13380744,36.8341345],[127.13397596,36.83409359],[127.13413126,36.83402715],[127.13426739,36.83393773],[127.13437911,36.83382878],[127.13446212,36.83370447],[127.13451324,36.83356959],[127.1345305,36.83342933]]]}"
6792336,2022051,4413310700,44133008,충청남도 천안시 서북구8,충청남도 천안시 서북구 쌍용동(쌍용지하도앞 부근),3,3,0,3,0,0,127.1313276,36.7995271,"{""type"":""Polygon"",""coordinates"":[[[127.13222594,36.7995271],[127.13220868,36.79938677],[127.13215756,36.79925183],[127.13207455,36.79912747],[127.13196283,36.79901846],[127.1318267,36.79892901],[127.1316714,36.79886254],[127.13150288,36.7988216],[127.13132763,36.79880778],[127.13115237,36.7988216],[127.13098385,36.79886254],[127.13082855,36.79892901],[127.13069242,36.79901846],[127.1305807,36.79912747],[127.13049769,36.79925183],[127.13044657,36.79938677],[127.13042931,36.7995271],[127.13044657,36.79966743],[127.13049769,36.79980237],[127.1305807,36.79992673],[127.13069242,36.80003573],[127.13082855,36.80012518],[127.13098385,36.80019165],[127.13115237,36.80023259],[127.13132763,36.80024641],[127.13150288,36.80023259],[127.1316714,36.80019165],[127.1318267,36.80012518],[127.13196283,36.80003573],[127.13207455,36.79992673],[127.13215756,36.79980237],[127.13220868,36.79966743],[127.13222594,36.7995271]]]}"
6792373,2022051,4418011000,44180001,충청남도 보령시1,충청남도 보령시 신흑동(흑포삼거리 부근),3,10,0,7,3,0,126.5363012,36.31624995,"{""type"":""Polygon"",""coordinates"":[[[126.53719956,36.31624995],[126.5371823,36.31610874],[126.53713118,36.31597296],[126.53704816,36.31584782],[126.53693645,36.31573813],[126.53680032,36.31564811],[126.53664501,36.31558122],[126.53647649,36.31554003],[126.53630124,36.31552612],[126.53612599,36.31554003],[126.53595747,36.31558122],[126.53580217,36.31564811],[126.53566604,36.31573813],[126.53555432,36.31584782],[126.53547131,36.31597296],[126.53542019,36.31610874],[126.53540293,36.31624995],[126.53542019,36.31639117],[126.53547131,36.31652695],[126.53555432,36.31665209],[126.53566604,36.31676178],[126.53580217,36.31685179],[126.53595747,36.31691868],[126.53612599,36.31695987],[126.53630124,36.31697378],[126.53647649,36.31695987],[126.53664501,36.31691868],[126.53680032,36.31685179],[126.53693645,36.31676178],[126.53704816,36.31665209],[126.53713118,36.31652695],[126.5371823,36.31639117],[126.53719956,36.31624995]]]}"
6792421,2022051,4418025000,44180002,충청남도 보령시2,충청남도 보령시 웅천읍(대창사거리 부근),3,4,0,3,1,0,126.5994242,36.23236,"{""type"":""Polygon"",""coordinates"":[[[126.60032248,36.23236],[126.60030522,36.23221863],[126.6002541,36.2320827],[126.60017108,36.23195743],[126.60005937,36.23184762],[126.59992324,36.23175751],[126.59976793,36.23169055],[126.59959942,36.23164931],[126.59942416,36.23163539],[126.59924891,36.23164931],[126.59908039,36.23169055],[126.59892509,36.23175751],[126.59878896,36.23184762],[126.59867724,36.23195743],[126.59859423,36.2320827],[126.59854311,36.23221863],[126.59852585,36.23236],[126.59854311,36.23250136],[126.59859423,36.23263729],[126.59867724,36.23276257],[126.59878896,36.23287237],[126.59892509,36.23296248],[126.59908039,36.23302944],[126.59924891,36.23307068],[126.59942416,36.2330846],[126.59959942,36.23307068],[126.59976793,36.23302944],[126.59992324,36.23296248],[126.60005937,36.23287237],[126.60017108,36.23276257],[126.6002541,36.23263729],[126.60030522,36.23250136],[126.60032248,36.23236]]]}"
6789512,2022051,4421034000,44210001,충청남도 서산시1,충청남도 서산시 지곡면(화천교 부근),3,3,0,3,0,0,126.4397547,36.87758253,"{""type"":""Polygon"",""coordinates"":[[[126.440653,36.87758253],[126.44063574,36.87744234],[126.44058462,36.87730754],[126.44050161,36.8771833],[126.44038989,36.87707441],[126.44025376,36.87698505],[126.44009846,36.87691864],[126.43992994,36.87687775],[126.43975469,36.87686394],[126.43957944,36.87687775],[126.43941092,36.87691864],[126.43925561,36.87698505],[126.43911948,36.87707441],[126.43900777,36.8771833],[126.43892475,36.87730754],[126.43887363,36.87744234],[126.43885637,36.87758253],[126.43887363,36.87772272],[126.43892475,36.87785752],[126.43900777,36.87798175],[126.43911948,36.87809064],[126.43925561,36.87818],[126.43941092,36.87824641],[126.43957944,36.8782873],[126.43975469,36.8783011],[126.43992994,36.8782873],[126.44009846,36.87824641],[126.44025376,36.87818],[126.44038989,36.87809064],[126.44050161,36.87798175],[126.44058462,36.87785752],[126.44063574,36.87772272],[126.440653,36.87758253]]]}"
